t_s,swap_used_mb,swap_delta_mb,compressor_mb,swapins,swapouts,swapouts_delta,filebacked_mb,anonymous_mb,child_footprint_mb
0.0,427.8,0.0,280.9,1366786,2614066,0,12700.0,2901.0,14.1
0.5,427.8,0.0,280.4,1366786,2614066,0,12706.3,3138.2,195.9
1.0,427.8,0.0,312.6,1366786,2614066,0,10909.4,5166.6,2885.1
1.6,427.8,0.0,311.1,1366786,2614066,0,9281.8,6862.7,4610.1
2.1,427.8,0.0,311.1,1366786,2614066,0,9059.9,7220.2,4683.3
2.6,427.8,0.0,328.8,1366786,2614066,0,8817.9,3421.0,4963.0
